"id","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14"
"W181",8825.51875,8800.33875,8762.6725,8771.24375,8824.515,8846.03125,8881.6575,8856.5075,8905.01625,8956.56625,8929.2575,8941.5175,8967.55
"W182",1326.28375,1305.37375,1319.7225,1321.1425,1333.29375,1339.3475,1347.8025,1350.12875,1358.95625,1363.16375,1379.76375,1385.7425,1352.10875
"W183",6085.41625,6073.335,6058.10125,6045.8425,6099.695,6107.68375,6134.5475,6140.29625,6168.665,6197.535,6207.74625,6231.5625,6263.775
"W184",4595.78375,4601.57125,4606.86,4625.6525,4642.93375,4669.34125,4664.255,4686.07875,4674.61,4671.7,4691.3025,4711.4625,4708.3725
"W185",4082.1875,4090.535,4045.50875,4081.84375,4096.07875,4126.94625,4106.66,4122.8175,4136.02875,4141.90125,4134.83125,4149.93,4153.4125
"W186",1740.5225,1728.85625,1713.01125,1719.2925,1731.5325,1736.14625,1753.70625,1760.0025,1772.18375,1780.815,1773.1875,1787.9625,1784.30875
"W187",948.410375,948.982125,936.943875,934.63875,941.52625,937.945125,925.870375,924.394,909.826875,903.5475,887.2105,922.014,938.6325
"W188",2261.26875,2313.70375,2260.7925,2247.91875,2257.44,2256.285,2208.365,2179.77375,2153.20125,2170.77,2118.92875,2180.98,2255.2075
"W189",2065.79875,2017.76375,2015.4,1988.55625,2029.025,1965.96625,1930.7875,1912.735,1920.42,1784.52375,1619.495,1761.0625,1835.31875
"W190",458.581125,453.579125,448.050875,444.26625,454.870625,451.920875,446.224125,450.59625,448.580625,444.370375,427.449125,452.55025,460.33725
"W191",6515.09875,6308.765,6450.06125,6246.35375,6297.25375,6200.4725,6004.9875,5965.31875,6141.2475,5971.36,5652.06,5871.5325,6063.9125
"W192",1199.5775,1239.6325,1211.2825,1198.11625,1205.07625,1214.37875,1168.08625,1160.22875,1125.5575,1150.7175,1088.9675,1145.13625,1197.1975
"W193",5790.195,5629.5675,5491.65625,5483.44375,5476.49875,5299.99375,5245.61125,5216.13375,5206.65375,5325.61625,5227.18625,5286.3,5483.51875
"W194",496.380625,510.7775,502.337875,494.077625,494.00575,500.973,494.771125,482.1885,488.882125,478.49525,479.98475,477.92175,491.732
"W195",1052.58625,1050.3625,1057.43,1053.88125,1101.39,1092.275,1100.03125,1112.175,1067.23875,1064.055,999.299625,1096.095,1152.5025
"W196",9827.0525,9903.11625,9728.825,9493.13,9533.48625,9326.96375,9266.7025,9423.5275,9328.7575,9505.95,9631.29625,9760.04125,10032.5075
"W197",3483.49,3516.505,3535.9725,3471.75625,3553.38125,3578.14625,3522.5875,3487.63375,3466.98,3463.2425,3370.205,3497.5125,3606.95125
"W198",2436.14875,2376.61375,2347.22625,2307.3075,2361.09125,2285.73125,2241.0575,2223.49125,2244.3825,2109.15875,1987.22875,2152.57,2167.925
"W199",820.613,830.1165,801.990125,780.591125,774.539,766.208375,751.97675,750.57125,716.148875,743.40725,746.6045,764.217125,783.18325
"W200",1799.95875,1869.9475,1795.72,1763,1822.19625,1818.10625,1763.73375,1854.5,1695.31625,1558.40125,1104.5025,1316.89875,1469.2925
"W201",2029.27625,2028.3,2031.9475,2013.1575,2051.1975,2026.8675,2024.57,2046.10625,1989.98375,1996.75875,1950.27625,2060.94375,2147.99625
"W202",4322.39,4354.91,4301.9475,4267.2875,4312.395,4267.00125,4228.5775,4226.9525,4158.785,4169.06875,4063.75625,4225.51125,4397.16
"W203",5543.3525,5546.015,5368.20625,5348.1575,5363.45,5187.17,5000.0925,5009.8475,4778.95125,4804.12875,4849.55875,5259.9425,5315.4675
"W204",7304.79,7320.26,7309.0175,7314.6875,7308.57875,7304.06875,7307.47875,7291.36375,7330.68375,7382.36375,7411.78875,7337.81125,7348.55875
"W205",12994.7125,12655.675,13136.9125,14265.4625,14256.075,15120.05,14336.3,13891.95,13072.25,13409.3125,13329.8125,13251.05,12907.7625
"W206",970.31425,1030.56125,964.6285,923.81825,858.399625,789.02025,968.953625,939.60175,911.6675,912.881375,990.63075,1141.2575,1082.305
"W207",10444.875,10498.1625,10078.06875,10538.3625,11446.6125,12684.2875,11057.325,11644.4,12711.725,12680.3375,12798.875,12841.2875,11733.5875
"W208",26441.9625,25363.3625,22632.7375,23523.9375,21435.925,19688.7375,21099.8125,23865.9125,28778.4375,26004.175,22480.9125,22892.0875,27813.225
"W209",4156.225,4169.845,4161.41125,4171.0425,4226.9625,4149.035,4136.43625,4151.29375,4157.55875,4147.6075,4139.71125,4131.42375,4130.6025
"W210",8232.905,7870.98375,8683.555,9055.41375,9123.3275,9347.78,8235.645,8164.90125,7797.19125,7922.94875,7898.63875,8353.8475,7823.0025
"W211",18964.5875,19064.0625,19124.8,19239.9,19207.125,19165.475,19046.025,19194.8875,19397.3875,19202.9875,19129.9375,19420.0375,19383.55
"W212",5496.2675,5424.805,5431.32125,5790.16125,5872.49375,6053.16375,5786.1625,5755.305,5774.535,5769.44,5586.885,5423.15125,5369.565
"W213",3269.695,3313.09125,3174.5475,3231.94,3094.94375,3062.635,3086.32625,3192.305,3304.41875,3419.5525,3277.705,3370.13375,3299
"W214",1740.815,1726.13875,1748.28625,1740.385,1788.93125,1779.39375,1832.1,1864.22,1830.16125,1817.42625,1831.58625,1781.5225,1797.0125
"W215",2359.59125,2386.2125,2395.61625,2379.3225,2400.98625,2455.5125,2482.36625,2471.435,2453.55625,2441.64125,2449.655,2461.80625,2485.625
"W216",3140.68,3175.73125,3160.12125,3163.32625,3226.81875,3245.4275,3270.27875,3264.54875,3258.09875,3245.665,3254.6225,3244.67125,3245.0975
"W217",10007.99,10068.555,9968.17625,9854.235,10064.54125,10056.2775,10058.18875,10097.86625,10133.375,10115.125,10116.1125,10097.5625,10131.335
"W218",9511.91625,9904.30125,9888.7875,9711.25,9768.03875,9963.10125,9978.25875,10020.1375,10034.0675,10007.045,10006.8075,10034.075,10006.615
"W219",993.83225,989.881625,999.00075,990.237875,984.02375,976.131,996.103625,983.8685,979.858625,985.740625,982.5875,976.85275,970.027125
"W220",1805.6075,1800.6625,1787.62375,1797.02625,1792.3575,1796.32125,1798.25,1795.5725,1788.9425,1778.24125,1801.5525,1804.37125,1794.085
"W221",7283.625,7164.9875,7022.60625,7427.0475,7283.825,7479.2225,7023.12375,7577.41875,7854.19875,8196.04,7822.61625,7772.39875,7839.295
"W222",7702.32125,7448.99875,7069.77125,8189.72625,8956.28875,8718.715,8019.9375,8248.18375,8382.96375,8506.3625,7961.15375,7953.03125,8061.48375
"W223",26123.025,26092.5625,26372.6375,26327.5625,27291.2625,26325.7,26591.825,26737.875,26867.1125,24777.6625,26950.225,26979.8875,26488.325
"W224",1712.45625,1739.28875,1736.11125,1773.1125,1783.675,1828.19,1827.48625,2102.57125,2022.69875,2087.7675,2055.46375,2376.745,2564.80625
"W225",1939.4375,1974.42625,1967.66125,1990.2275,1993.515,2136.15,2029.00875,2028.3075,2090.8175,2604.93875,2814.06625,2362.64375,2246.9375
"W226",2813.2325,2757.83625,2689.95875,2637.09,2515.48875,2631.8625,2527.15875,2535.9675,2448.815,2575.49875,2585.7725,2615.55,2584.7225
"W227",1354.84125,1417.9625,1387.4075,1455.425,1487.45875,1684.5275,1591.485,1596.68125,1593.71125,1933.8575,1987.36125,1747.065,1703.09125
"W228",7922.3225,7899.1525,7783.77625,7686.65,7676.24125,8098.93125,7883.29,7921.61125,7931.40625,8212.23625,8287.87625,8368.06875,8206.53875
"W229",465.092125,455.568,446.595625,433.83925,412.204125,470.930125,420.37625,443.873125,403.768,487.35675,439.4685,446.282125,459.595875
"W230",2998.69375,3000.7275,2990.38875,2922.57125,2742.13,3728.08875,3119.19,3050.9475,2991.3275,4448.625,5060.6275,3861.90375,3444.10625
"W231",584.026625,638.9205,671.250125,699.260375,794.2485,908.661125,993.14375,1045.10375,1076.905,1238.0775,1354.22,1290.815,1287.40875
"W232",1913.2975,1917.2275,1957.01,1988.8775,2055.7125,2252.75625,2338.84875,2467.13625,2518.16125,2880.78375,3160.69875,3342.3325,3237.52625
"W233",1038.975,1044.3525,1030.81,1128.085,1132.685,1286.3225,1232.55,1266.10125,1315.7075,1556.91375,1729.29875,1737.2175,1644.335
"W234",1841.5175,1794.0675,1835.47375,1830.5825,1863.04375,2094.86125,2059.225,2092.04125,2034.55125,1988.72125,3117.595,2716.315,2719.1675
"W235",445.9105,488.358875,528.636625,565.712625,594.8315,689.375875,728.465125,764.54875,766.158625,895.959375,1021.978375,1063.723625,1055.5505
"W236",3198.35,3314.71375,3306.89125,3360.9275,3317.48,3670.67625,3499.615,3628.76125,3636.22875,4170.4425,4229.935,4187.81375,4139.5825
"W237",1079.3625,1086.88125,1075.6025,1091.29875,1101.42,1201.57625,1141.545,1157.8575,1168.58625,1367.6425,1443.265,1288.00375,1259.485
"W238",376.75975,370.769,373.4785,396.23525,427.506875,485.08775,486.651125,514.734,564.453375,671.643375,740.480125,706.34825,679.150625
"W239",3783.41375,3906.17125,3995.13125,4080.09,4202.03125,4541.36375,4611.6625,4796.18,4999.465,5907.24375,6486.86375,6112.8775,6165.36625
"W240",2614.34375,2679.12,2760.79375,2891.70625,3135.1825,3020.8575,3098.71375,3108.37375,3706.7475,3856.94125,3496.66125,3465.15375,3445.1425
"W241",1030.13125,1051.04125,1077.05625,1077.94375,1222.67875,1302.94625,1298.01,1235.0725,1432.87375,1706.7575,1580.31375,1600.7875,1549.935
"W242",1501.15,1544.23,1540.62375,1550.1625,1737.73625,1602.53625,1620.13375,1639.67375,2097.98,2298.3275,1904.18875,1852.5875,1814.3075
"W243",1247.89375,1429.57,1651.3625,1914.135,2383.91625,2629.54625,2826.1125,2981.025,3379.01,3701.76625,3747.0925,3813.29,3886.74375
"W244",814.843125,863.875,905.23725,942.950125,997.266375,1070.66,1124.8175,1186.87375,1254.9425,1300.545,1384.40125,1407.7775,1408.48875
"W245",2347.92875,2331.4825,2348.48875,2358.545,2577.555,2541.3625,2563.84375,2586.37,3022.15625,3201.84125,3130.41625,3029.63375,3101.82375
"W246",1184.38875,1206.67875,1242.39875,1293.795,1601.30625,1574.78625,1509.225,1463.49,1709.49375,1913.04375,2029.45,1922.73625,2019.04375
"W247",4572.075,4562.26125,4707.97875,4893.9075,5581.5,5597.47375,5544.62875,5549.54375,6352.9875,6686.08875,6151.1125,6062.17875,6031.51
"W248",15923.8375,17756.3375,17722.3,16369.7375,16249.4375,17298.6125,17419.225,17231.5625,17016.4875,16596.8,16721.05,17243,17199.8875
"W249",22293.9,22414.65,22276.85,22002.3,22036.2875,21822.4,21673.8125,21321.975,21472.175,21977.7375,22086.0375,21041.7125,21337.6875
"W250",3189.405,3129.975,3226.5225,3370.3475,3409.46375,3171.22875,3222.61125,3307.70375,3379.66375,3202.8825,3246.7975,3425.46,3562.9425
"W251",6716.7425,6696.835,6729.025,6686.56875,6674.6175,6689.8125,6737.3725,6748.4025,6727.4,6770.7575,6796.94625,7008.3025,6988.7675
"W252",8749.62625,8806.74875,8686.46875,8526.6775,8585.92625,8837.1825,8821.885,8673.77625,8600.76,8875.8775,8895.61625,8692.445,8609.72
"W253",12397.625,12399.9375,12322.9125,12367.6875,12388.5,12460.5875,12371.3125,12377.6625,12394.1,12490.15,12455.0625,12357.9375,12371.7625
"W254",5861.60875,5833.35125,5927.7,6006.2975,5962.0125,5887.9425,5875.94875,5972.9075,5951.04625,5894.555,5915.61,6047.1775,6094.59375
"W255",1906.755,1906.26125,1904.56625,1901.9925,1899.00875,1892.9125,1874.86875,1872.88,1894.26875,1914.56875,1914.38625,1904.8125,1913.86625
"W256",2828.81625,2919.75875,2953.66375,3111.75375,3138.76,2070.3525,2064.41125,2170.28375,2414.6825,2526.81625,2683.3475,2618.745,2795.47875
"W257",4035.47125,4055.46875,4048.59125,4063.49875,4062.4225,4081.48,4057.91625,4063.2375,4094.1925,4060.1675,4050.23,3533.91125,3680.84375
"W258",2163.07875,2159.84125,2145.35375,2112.54625,2094.0775,2082.43,2088.61125,2086.33,2116.8525,2106.5875,2107.96375,2101.7575,2097.7825
"W259",7673.2425,6778.93125,6486.3,6187.80875,7908.27625,6607.32875,6688.0225,6344.875,8193.005,6827.585,6681.485,5683.125,6086.285
"W260",797.340375,544.594,690.8375,658.8675,1010.654,604.983,612.928625,567.262875,565.992375,584.8125,685.2565,617.91825,621.437625
"W261",4785.32375,4724.67625,4700.665,4673.9375,4819.56625,4714.405,4737.97625,4700.505,4880.1025,4779.60625,4742.21875,4147.10625,4300.195
"W262",4405.9975,4418.13875,4417.7975,4370.62125,4418.80125,4432.99,4400.78,4400.85375,4419.62,4437.265,4440.56625,4396.01625,4437.1875
"W263",2326.39875,2179.83625,2267.9925,2371.7575,2296.985,2201.445,2216.735,2234.68,2154.115,2153.88125,2173.6575,2239.58,2555.39625
"W264",3799.3975,3876.365,3702.68125,4094.86125,3709.345,3876.81375,4049.55375,4322.36625,4152.7675,4062.96625,4132.6275,4358.5075,4065.55125
"W265",2178.1825,2312.4425,2217.21375,2232.82375,2268.46875,2235.25875,2251.9375,2254.29125,2275.50875,2231.38875,2237.24875,2216.7025,2237.4725
"W266",2119.70125,2253.2375,2162.68625,2237.32125,2246.07625,2247.32625,2256.31625,2259.34375,2326.83,2299.37625,2305.2875,2264.705,2262.85875
"W267",3228.175,3275.49875,3478.22125,3552.16625,3391.3975,3400.8275,3803.16375,3491.365,3492.135,3275.5825,3287.78,3323.585,3288.10625
"W268",1361.08,1475.77,1380.2575,1399.9175,1452.09875,1400.2525,1404.77875,1399.35125,1427.5025,1391.615,1406.4825,1379.48125,1413.70625
"W269",1271.3425,1373.63,1315.97625,1364.87125,1402.27,1377.67875,1370.96,1382.06625,1434.215,1377.895,1436.24375,1414.0775,1404.2675
"W270",7653.9075,7559.97375,7630.845,7668.975,7699.70875,7703.47875,7801.37125,7959.00875,7812.0575,7860.61375,7771.87875,7787.55625,7669.63375
"W271",7389.695,7395.8,7501.32,7519.47375,7480.3525,7520.55625,7541.0525,7650.4725,7599.33125,7570.33625,7464.90125,7394.42,7299.92625
"W272",986.630125,987.007375,981.340625,979.07925,968.4355,969.512125,971.348375,977.06575,974.957625,978.7845,962.844625,970.630375,971.355
"W273",6431.37375,6490.475,6477.7575,6461.34,6422.2425,6428.84625,6499.165,6507.89625,6601.93,6596.22125,6593.87625,6639.88,6626.07125
"W274",816.55925,842.610375,842.985625,840.164125,832.51325,837.742875,843.59925,861.288875,860.392625,862.72525,850.771,846.757,850.7395
"W275",8521.69875,8774.47875,8558.59625,8582.37,8582.425,8752.595,8915.89875,8938.795,8934.21375,9170.3425,8865.02625,8792.69375,8790.9125
"W276",11253.2875,11275.725,11005.35,11077.3375,11194.1625,11502.025,11398.675,11496.175,11494.4375,12242.95,11984.95,11898.8125,11730.6625
"W277",3227.46875,3212.95,3236.92625,3196.92625,3259.985,3211.195,3189.01875,3179.33,3213.57625,3190.41125,3220.8575,3199.79625,3188.7775
"W278",1295.33625,1418.4775,1332.3625,1352.5775,1385.2975,1341.25875,1338.325,1336.35125,1347.20375,1323.3475,1340.42625,1308.03875,1349.9025
"W279",1223.10625,1326.21375,1277.165,1322.45625,1351.1925,1327.05,1316.01,1323.795,1371.97625,1319.15,1373.15,1353.76125,1343.7675
"W280",5339.2825,5337.06625,5376.7325,5392.87125,5341.765,5358.335,5383.7575,5412.985,5414.735,5355.3325,5377.9525,5416.35,5426.875
"W281",1787.09,1785.115,1777.72125,1782.1175,1832.9825,1826.6575,1763.4625,1769.4925,1804.58125,1886.5275,1923.925,1907.39125,1903.6025
"W282",2164.84,2215.185,2154.6425,2171.00875,2191.895,2225.3925,2198.57,2238.9325,2260.2525,2275.315,2291.2225,2275.86125,2276.3825
"W283",336.4415,326.291,320.97775,320.468875,315.318875,317.749625,318.57925,316.959,323.808125,326.954375,328.318625,329.765625,329.329375
"W284",574.975,576.605625,580.987375,577.246,584.275125,589.657375,581.2245,576.64825,579.544125,594.824625,577.051375,556.948125,572.447
"W285",686.106875,684.879375,679.054875,684.34875,690.465625,678.557,681.7135,682.881875,687.019625,689.106125,690.068875,690.82175,707.32675
"W286",10866.3125,10430.575,9200.35375,8851.83125,8895.71,8865.0625,8631.14625,8899.45375,9595.97,9267.44625,9088.70625,9024.88875,9674.18
"W287",2219.88375,2236.5025,2248.1,2248.55625,2306.18,2340.9125,2292.28625,2278.1725,2271.15125,2275.3175,2283.75625,2275.1375,2257.64
"W288",7814.20625,7841.5875,7751.11625,7784.03125,7808.43875,7919.66,7938.80125,7903.83625,7890.09375,7887.85625,7772.865,7797.98125,7852.14125
"W289",9873.0475,9858.4125,9911.10875,9945.1175,9878.0675,9926.56625,9927.58125,9980.1125,9907.75125,9915.28375,9927.52875,9936.22,10057.89
"W290",15048.7875,14570.075,14073.225,15645.575,16070.45,15938.525,14886.1625,15799.95,16230.5375,16581.1625,15679.3875,15573.5,15755.8125
"W291",8458.01375,8693.52,8680.5475,8523.42625,8333.2,8849.9425,8430.475,8414.66,8426.02125,8887.9625,8775.55125,8529.085,8208.60375
"W292",18827.65,19420.125,19147.925,18596.025,18376.0875,19330.15,19026.075,18635.3875,18579.0125,19019.9375,18801.95,18187.9375,17932.2
"W293",2032.085,1979.27375,1830.03,1594.2425,2041.36125,1754.4425,1692.0275,1546.67375,1828.73375,1647.46,1708.30625,1521.55375,1773.4775
"W294",1547.1,1504.345,1523.08125,1544.6875,1503.3525,1490.7625,1387.69875,1418.48,1486.435,1611.485,1295.4125,1342.615,1399.135
"W295",2542.955,2810.4325,2770.8,2321.6925,1972.02,2319.29625,2107.61625,2748.58125,2750.5925,2501.53125,2880.07875,2953.27,2651.9775
"W296",2696.4875,2997.64,2798.5975,2343.2425,2032.81875,3073.90375,3323.89125,2838.84375,2669.7325,2577.62875,2997.12875,3068.53,2941.41625
"W297",4616.7875,4668.03875,4607.04,4087.7425,3431.5275,5060.14125,5715.3725,4733.56625,4892.9725,4490.8925,5011,5562.27375,4767.7925
"W298",3053.5275,3159.19125,2960.8775,2744.8525,2219.03625,3465.835,3689.31375,3103.46,3163.25875,3112.9525,3568.5875,3497.065,3241.62875
"W299",2991.97,3121.92625,3121.885,2687.53,2333.82,3427.205,3878.035,3082.11625,3315.86125,2922.96875,3318.16125,3305.8725,3101.7675
"W300",1650.46125,1609.0325,1550.92875,1416.4575,1217.67125,1769.3525,1820.18125,1544.32875,1640.1775,1552.1025,1627.2975,1737.87,1617.40125
"W301",2407.12125,2586.4375,2467.86875,2421.7775,2162.56875,2273.31,2579.02625,2336.0075,2421.05,2329.49875,2482.155,2566.71375,2579.69125
"W302",2569.745,2750.47875,2664.23,2265.79,1898.22375,2778.69875,3066.6825,2729.90875,2676.96625,2565.36625,2798.60875,2780.7725,2718.865
"W303",5095.26,5234.625,4903.7325,4242.29125,3428.21125,4078.83375,5128.96625,4908.025,5138.96,5097.3,5393.39125,5420.82375,5108.26
"W304",2558.9025,2832.55375,2634.6775,2251.14125,1976.2825,2896.5775,3148.775,2762.07,2705.875,2496.18375,2827.45375,2975.3175,3023.42
"W305",2888.765,2938.47375,2768.6875,2538.415,2081.60875,2498.4525,2935.19875,2784.5175,2821.53125,2575.215,3007.935,2924.4175,2922.34625
"W306",2138.4125,2328.65375,1990.4575,1721.4875,1550.79375,2515.03375,2641.2725,2150.5025,2254.3025,2113.4475,2358.44875,2321.71375,2411.6325
"W307",3116.38125,3300.46,3242.73,2608.36,2421.58125,3463.45,3801.51625,3323.66375,3354.42875,2911.54875,3620.47875,3830.8575,3507.23125
"W308",1979.9375,2134.64375,1987.815,1776.375,1509.12625,2354.65625,2316.76375,2059.96,2087.1575,2023.95875,2408.67875,2396.17,2238.3825
"W309",5978.23,6621.24625,7079.5675,7041.41,6200.11,7203.11875,6946.995,5600.4825,5898.93125,5436.76875,5982.585,6222.06375,6165.0075
"W310",4636.655,4626.8425,4560.80625,4485.85625,3990.64,4520.335,5059.31125,4375.30875,4498.915,4314.5075,4844.8125,4653.055,4696.0575
"W311",4657.99875,4770.37625,4729.0575,4501.47875,3777.14625,4647.0325,5394.8275,4405.63,4532.225,4084.9925,4490.92125,4999.34,4427.00125
"W312",3885.79,3915.04375,4240.655,4098.4025,3578.24625,4111.8975,4017.6575,3879.34375,4167.80875,3654.025,3835.80125,4010.84625,3894.73375
"W313",1841.61,1892.18875,1951.30375,1880.7875,1495.285,1383.57125,1369.7575,1424.82125,1546.54625,1891.72875,1835.76375,1772.78625,1717.16875
"W314",7792.88125,7482.7725,7633.14625,7813.44125,7008.59,7629.99125,7906.395,6750.01375,7317.23375,7397.05875,7491.4325,7419.88,7312.85875
"W315",4675.1125,4798.8375,5259.51125,4862.33,3969.5225,4971.50875,5021.41625,4561.385,5054.5675,4538.895,4555.3025,4840.6575,4846.89375
"W316",2531.7725,2539.39875,2583.915,2596.805,2209.55,2649.94625,3133.275,2581.81625,2662.59625,2710.1025,2746.99125,2841.78,2567.3575
"W317",3680.575,3600.835,3890.1225,3959.08625,3286.3425,3611.47125,3363.665,4102.65,3754.225,3675.5725,3995.63625,3923.10875,3806.9625
"W318",3217.19125,3352.7075,3354.43625,3436.155,2883.81625,3285.44625,3418.7275,2985.13375,3119.52,2816.9125,3158.78,3376.82375,3329.14375
"W319",2092.6275,2221.41375,2388.83875,2469.57375,2114.90125,2500.7525,2597.98125,2380.7875,2180.56375,2117.6175,2231.20375,2190.4075,2134.1875
"W320",1813.28625,2170.81125,2164.525,2089.4525,1735.85625,1961.755,2092.42375,1720.7825,1640.345,1639.335,1837.06375,1811.975,1809.6075
"W321",5890.17,5449.245,5623.18875,5522.7625,5314.45875,7130.395,7421.32125,6492.34625,6798.13375,6093.77875,6402.98125,6644.92875,6606.34
"W322",2098.6625,2200.55125,2295.9825,2322.26875,1992.4875,2399.31875,2421.315,2068.9575,2074.90875,2060.82,2037.94625,2169.66875,2198.0125
"W323",3510.825,3977.71125,4131.54125,3844.2675,3322.3225,4301.54375,4855.975,4071.46125,4372.92,4137.91,4475.0775,4233.275,3998.68625
"W324",2076.78625,2203.1675,2493.14375,2520.05,2140.31125,2593.20125,3149.1175,2641.23125,2539.52625,2458.13625,2544.25125,2564.02375,2410.70875
"W325",3866.51375,4010.245,3942.77125,3734.08,3171.47,3925.4225,4283.62125,3526.815,3710.07125,3323.01125,4051.455,3750.96375,3765.225
"W326",3318.64,3389.36,3502.96125,3462.35125,2916.2275,3667.76125,3830.1425,3719.8025,3532.0675,3149.97625,3364.875,3633.80125,3527.595
"W327",7821.98375,7947.04625,7915.22625,7501.5,6413.7,8970.96625,9693.7375,8439.915,8445.53,7779.4275,8984.87125,8362.09375,8182.11375
"W328",2314.9675,2349.38875,2392.88375,2074.98875,1947.6525,2350.92125,2715.3925,2254.88875,2472.50375,1970.90125,2510.3375,2341.60375,2361.78625
"W329",8583.07125,8898.38125,8125.84875,8554.575,6931.8525,8084.57125,9268.1475,8077.2475,7809.51625,7869.1325,8556.94,8432.42875,8686.27375
"W330",3216.35,3209.3725,3059.00125,2840.84,2671.415,3571.56375,3855.155,3568.35625,3586.88,3152.59375,3603.2475,3624.6225,3684.775
"W331",5083.74125,5449.80375,5467.5325,5123.95625,4335.9175,5686.175,6216.84625,5330.8525,5280.2475,5249.6325,5573.185,5691.6125,5282.69375
"W332",2945.6525,2806.5525,3039.9125,2786.13375,2468.795,2984.40875,3385.75375,3007.70125,3013.31,3172.4675,3327.9275,3096.01875,2686.04875
"W333",2366.5775,2491.7,2423.28625,2413.48625,2054.025,2411.4425,2650.97125,2230.44625,2430.16625,2175.54375,2547.16875,2375.46125,2295.62625
"W334",3650.9475,3616.39625,3418.4475,3320.61875,2924.4125,3870.735,4342.56,3803.3175,3959.82625,3346.0525,3841.0775,4069.05625,3627.1925
"W335",3736.2775,4158.7675,4066.81875,4159.7625,3367.00875,4051.5425,4320.54875,4086.4775,3849.59125,3823.38625,4188.71125,4051.60625,3859.93875
"W336",1354.1575,1483.9725,1617.51,1623.9275,1346.52125,1567.30375,1728.58375,1416.96125,1319.8825,1275.575,1477.435,1498.59,1412.00625
"W337",1637.27,1764.61125,1826.95875,1719.0225,1415.5275,1581.0975,1618.68125,1345.39,1418.3625,1327.82125,1337.50125,1394.45,1504.58625
"W338",2029.19875,1980.68125,2110.9825,2080.275,1681.01125,2022.84,2182.17125,1988.5575,1865.5225,1764.7875,1926.5375,2145.38,1948.515
"W339",3484.38625,3499.9675,3229.42125,3069.13875,2656.84125,3741.02625,3990.9775,3573.39375,3638.41625,3316.90125,3623.23375,3693.39625,3750.3475
"W340",6181.01,6140.4625,6100.365,6063.97875,5203.4925,6193.32625,6168.36875,5757.33375,5640.74,5670.09375,6008.52375,5895.21625,5935.495
"W341",4616.58375,5375.1825,4991.39625,4726.37375,3944.5525,4475.7625,4837.3375,4181.39375,4426.58625,3953.3075,4394.735,4723.74,4476.08
"W342",1146.8675,1154.5075,1200.6975,1059.79,929.081,1239.6475,1325.97,1230.73375,1188.5725,1128.788875,1272.23375,1198.27625,1258.69
"W343",3311.8375,3160.52625,3362.9175,3111.68125,2774.4825,3432.65375,3887.46,3058.2925,3150.56625,3104.7125,3267.42625,3502.17,3314.06375
"W344",3027.5975,3131.5475,2814.47125,2447.3275,1961.10125,3374.895,3517.18375,3130.945,3242.125,2852.79875,3193.79375,3337.9175,3066.5925
"W345",3006.49375,3109.2225,3177.475,2683.9875,2265.33625,2753.00875,3341.51125,2785.2325,2922.235,2893.92125,2893.2825,3231.7425,3774.1275
"W346",5315.33,5071.95125,5217.36125,4429.45625,3718.495,5452.73625,6103.8675,5065.09,5366.25125,4822.53,5296.10875,5807.5025,5624.17125
"W347",3373.64875,3664.505,3632.22625,3331.955,2601.77625,3800.8075,3774.74125,3284.6275,3253.9925,3296.26625,3609.17625,3793.615,3744.88625
"W348",3773.53875,4046.50625,3816.07875,3503.39875,3125.20625,4215.12375,4265.0925,4036.24375,4391.42375,3990.9875,4277.65125,4196.83875,3961.31
"W349",2688.17875,2587.58375,2510.83875,2564.1925,2511.91125,2469.03875,2454.81875,2592.72,2578.66,2700.02125,2807.94,2847.9525,3044.99125
"W350",4260.15,5111.3825,4769.135,5135.42625,5786.11875,4064.75875,5207.33,5897.29,4551.775,4385.7875,5327.90625,6836.74375,5904.42625
"W351",1375.515,1708.7525,1646.10625,1845.3425,2146.82,1758.25375,1742.23125,2069.01875,1638.57125,1393.87,1714.14,1696.0925,1995.47875
"W352",1132.2825,1123.52325,1124.743,1099.3025,1078.28525,1031.207625,1031.8525,1046.6785,1044.18125,1295.5775,948.866375,1050.91,1062.402
"W353",1743.0925,1519.26625,1417.34125,1292.72125,1071.892,1457.88875,1758.33375,1420.23,1442.50375,1424.41125,1513.78875,1495.11125,1414.3775
"W354",2855.24625,2719.3375,2766.4025,2202.74625,2071.2725,3365.95375,3569.925,3094.29,3419.58,3372.3675,3652.29875,3312.75875,3116.50375
"W355",2448.165,2488.0425,2692.24,2707.40125,2380.53625,2648.51625,2838.55875,2577.50625,2599.055,2445.915,2614.61,2718.555,2639.725
"W356",3855.26,3800.90875,3694.63125,3161.29375,2797.97625,3798.69125,4198.89875,3821.83625,3875.4075,3592.9975,3982.80125,4003.41625,4056.1325
"W357",3333.69375,3264.85,3101.93,2836.03875,2332.08375,3432.36875,3727.6725,3134.64,3348.7725,3189.91625,3421.92875,3589.0925,3415.9525
"W358",5216.69125,5088.28125,5251.245,4226.1025,3472.4525,5040.9875,5491.31125,4840.4575,5110.5325,4761.66875,5175.095,5160.41625,4853.37125
"W359",3395.03625,3103.68625,3399.55625,2857.15375,2427.31125,3143.6325,3428.44625,3085.9325,3131.4,2926,3016.68875,3335.88875,3246.54125
